Unix_Timestamp,Action_Label,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1776200310.037768,Rest,1,1,-2,1,0,-2,-1,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40576171875,-0.51806640625,0.7373046875,-0.0625,0.0625,-0.25
1776200310.037768,Rest,0,-1,-2,-1,-1,-2,-1,-1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40576171875,-0.51806640625,0.7373046875,-0.0625,0.0625,-0.25
1776200310.045665,Rest,1,-3,1,-1,-2,-1,2,-1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.51220703125,0.736328125,0.125,0.0625,-0.25
1776200310.045665,Rest,4,0,1,0,0,0,-3,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.51220703125,0.736328125,0.125,0.0625,-0.25
1776200310.052532,Rest,-2,1,0,-3,-1,-1,-4,-4,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.51220703125,0.736328125,0.125,0.0625,-0.25
1776200310.052532,Rest,-2,1,-1,0,-1,-3,2,2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.51220703125,0.736328125,0.125,0.0625,-0.25
1776200310.067507,Rest,-1,-1,0,0,-1,-3,-1,-1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4052734375,-0.521484375,0.73681640625,0.5,-0.0625,-0.0625
1776200310.067507,Rest,2,-2,0,0,-4,0,-2,-3,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4052734375,-0.521484375,0.73681640625,0.5,-0.0625,-0.0625
1776200310.075316,Rest,-1,0,-1,2,-3,-2,-3,-3,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4052734375,-0.521484375,0.73681640625,0.5,-0.0625,-0.0625
1776200310.075316,Rest,-1,-2,-1,-1,0,1,-1,1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4052734375,-0.521484375,0.73681640625,0.5,-0.0625,-0.0625
1776200310.084738,Rest,-2,-4,-1,-1,2,0,-7,-3,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.5146484375,0.73828125,0.6875,-0.0625,0.0
1776200310.084738,Rest,1,-1,-3,0,0,1,7,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.5146484375,0.73828125,0.6875,-0.0625,0.0
1776200310.098166,Rest,0,0,-2,0,-1,-1,-3,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.5146484375,0.73828125,0.6875,-0.0625,0.0
1776200310.098166,Rest,0,-1,-1,-1,0,-3,-5,-1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.5146484375,0.73828125,0.6875,-0.0625,0.0
1776200310.105611,Rest,1,-1,-1,-1,0,0,2,1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40380859375,-0.51220703125,0.73828125,0.375,-0.0625,-0.1875
1776200310.105611,Rest,-2,-4,1,-2,-1,1,-1,-3,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40380859375,-0.51220703125,0.73828125,0.375,-0.0625,-0.1875
1776200310.112444,Rest,0,1,2,2,1,-1,-2,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40380859375,-0.51220703125,0.73828125,0.375,-0.0625,-0.1875
1776200310.112444,Rest,-1,-2,1,-3,1,0,-3,1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40380859375,-0.51220703125,0.73828125,0.375,-0.0625,-0.1875
1776200310.127789,Rest,-3,1,0,-2,0,-2,-1,-4,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40771484375,-0.51904296875,0.73779296875,-0.375,0.0625,-0.3125
1776200310.127789,Rest,0,-3,-3,1,-5,-3,-6,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40771484375,-0.51904296875,0.73779296875,-0.375,0.0625,-0.3125
1776200310.135598,Rest,-2,-3,0,-2,-2,-1,-2,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40771484375,-0.51904296875,0.73779296875,-0.375,0.0625,-0.3125
1776200310.135598,Rest,0,0,2,1,-4,0,-4,-1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40771484375,-0.51904296875,0.73779296875,-0.375,0.0625,-0.3125
1776200310.143032,Rest,-2,-1,0,-1,0,-2,-1,-4,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40771484375,-0.5146484375,0.74169921875,-0.3125,0.125,-0.125
1776200310.143032,Rest,1,-2,-2,1,-2,1,-1,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40771484375,-0.5146484375,0.74169921875,-0.3125,0.125,-0.125
1776200310.159373,Rest,0,-1,0,-1,-1,-3,-3,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40771484375,-0.5146484375,0.74169921875,-0.3125,0.125,-0.125
1776200310.159373,Rest,1,-3,-1,-4,3,1,3,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40771484375,-0.5146484375,0.74169921875,-0.3125,0.125,-0.125
1776200310.165614,Rest,1,2,-1,0,0,1,-4,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40576171875,-0.521484375,0.73779296875,-0.125,-0.3125,-0.25
1776200310.165614,Rest,-2,-1,2,0,0,3,5,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40576171875,-0.521484375,0.73779296875,-0.125,-0.3125,-0.25
1776200310.172707,Rest,-1,-1,-1,0,-2,-3,-1,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40576171875,-0.521484375,0.73779296875,-0.125,-0.3125,-0.25
1776200310.172707,Rest,-1,-4,-1,0,-2,-1,0,-4,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40576171875,-0.521484375,0.73779296875,-0.125,-0.3125,-0.25
1776200310.188418,Rest,-1,-2,1,-2,-1,-1,-2,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40185546875,-0.52001953125,0.73583984375,0.0,-0.1875,-0.125
1776200310.188418,Rest,-1,-1,-2,0,-2,0,0,2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40185546875,-0.52001953125,0.73583984375,0.0,-0.1875,-0.125
1776200310.195677,Rest,2,1,-4,2,-1,0,0,1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40185546875,-0.52001953125,0.73583984375,0.0,-0.1875,-0.125
1776200310.195677,Rest,-1,-2,2,1,-1,-4,-3,-3,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40185546875,-0.52001953125,0.73583984375,0.0,-0.1875,-0.125
1776200310.203056,Rest,-1,0,2,0,-1,-5,-1,-1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40283203125,-0.5146484375,0.7412109375,0.375,-0.0625,-0.25
1776200310.203056,Rest,2,0,-1,-2,1,-3,-1,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40283203125,-0.5146484375,0.7412109375,0.375,-0.0625,-0.25
1776200310.217481,Rest,-1,0,-1,-1,0,0,-1,-3,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40283203125,-0.5146484375,0.7412109375,0.375,-0.0625,-0.25
1776200310.217481,Rest,-3,-1,2,0,1,-3,-1,-1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40283203125,-0.5146484375,0.7412109375,0.375,-0.0625,-0.25
1776200310.225594,Rest,-4,0,-2,-4,-4,0,0,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4052734375,-0.51806640625,0.7412109375,-0.0625,0.0625,-0.125
1776200310.225594,Rest,-2,-1,0,0,-2,-1,-5,-4,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4052734375,-0.51806640625,0.7412109375,-0.0625,0.0625,-0.125
1776200310.232536,Rest,0,-4,0,-3,0,0,4,4,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4052734375,-0.51806640625,0.7412109375,-0.0625,0.0625,-0.125
1776200310.232536,Rest,0,-1,0,2,0,-1,1,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4052734375,-0.51806640625,0.7412109375,-0.0625,0.0625,-0.125
1776200310.247883,Rest,-3,1,1,-3,1,-2,-2,2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.52001953125,0.734375,-0.0625,0.0,0.0
1776200310.247883,Rest,2,1,1,-1,1,-1,-3,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.52001953125,0.734375,-0.0625,0.0,0.0
1776200310.255902,Rest,1,0,-3,-3,-1,1,4,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.52001953125,0.734375,-0.0625,0.0,0.0
1776200310.255902,Rest,-3,-2,-4,-2,2,1,2,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.52001953125,0.734375,-0.0625,0.0,0.0
1776200310.263219,Rest,-5,-2,-3,-1,-2,1,6,-1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40380859375,-0.51904296875,0.7353515625,0.5625,-0.25,-0.0625
1776200310.263219,Rest,2,-2,0,-1,-1,-3,-1,2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40380859375,-0.51904296875,0.7353515625,0.5625,-0.25,-0.0625
1776200310.277335,Rest,-1,-4,2,-1,1,1,-3,-3,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40380859375,-0.51904296875,0.7353515625,0.5625,-0.25,-0.0625
1776200310.277335,Rest,1,-2,-1,1,1,-3,-3,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40380859375,-0.51904296875,0.7353515625,0.5625,-0.25,-0.0625
1776200310.284914,Rest,-4,2,-3,-1,-2,-3,0,-3,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40087890625,-0.51220703125,0.7373046875,0.375,-0.25,-0.0625
1776200310.284914,Rest,0,-4,-1,0,-2,-2,1,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40087890625,-0.51220703125,0.7373046875,0.375,-0.25,-0.0625
1776200310.293534,Rest,-1,2,-1,-2,-2,2,-1,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40087890625,-0.51220703125,0.7373046875,0.375,-0.25,-0.0625
1776200310.293534,Rest,-2,-1,1,-3,-3,-1,0,1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40087890625,-0.51220703125,0.7373046875,0.375,-0.25,-0.0625
1776200310.307463,Rest,0,-3,-2,0,-1,-3,-1,-1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4013671875,-0.51220703125,0.74267578125,-0.3125,0.0,-0.25
1776200310.307463,Rest,0,4,1,-3,0,2,1,2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4013671875,-0.51220703125,0.74267578125,-0.3125,0.0,-0.25
1776200310.314955,Rest,-3,-1,-4,-2,-2,-1,-1,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4013671875,-0.51220703125,0.74267578125,-0.3125,0.0,-0.25
1776200310.314955,Rest,1,-1,0,-1,-1,0,-2,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4013671875,-0.51220703125,0.74267578125,-0.3125,0.0,-0.25
1776200310.323112,Rest,2,-1,0,1,1,2,0,3,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.408203125,-0.52294921875,0.744140625,-0.0625,0.25,0.0
1776200310.323112,Rest,1,1,0,-3,1,1,-4,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.408203125,-0.52294921875,0.744140625,-0.0625,0.25,0.0
1776200310.337552,Rest,2,-3,-3,2,0,2,0,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.408203125,-0.52294921875,0.744140625,-0.0625,0.25,0.0
1776200310.337552,Rest,-1,-1,2,0,-2,-1,0,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.408203125,-0.52294921875,0.744140625,-0.0625,0.25,0.0
1776200310.34513,Rest,-3,1,-3,-1,-3,-2,-2,-3,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4013671875,-0.51806640625,0.736328125,0.1875,-0.125,-0.1875
1776200310.34513,Rest,-1,-3,-1,0,1,0,-3,-1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4013671875,-0.51806640625,0.736328125,0.1875,-0.125,-0.1875
1776200310.353194,Rest,-2,-3,-1,0,-4,-3,0,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4013671875,-0.51806640625,0.736328125,0.1875,-0.125,-0.1875
1776200310.353194,Rest,1,-1,-4,-2,1,-3,-4,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.4013671875,-0.51806640625,0.736328125,0.1875,-0.125,-0.1875
1776200310.367471,Rest,-2,-2,-2,0,1,3,4,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.51708984375,0.73486328125,0.125,-0.125,-0.1875
1776200310.367471,Rest,0,-3,3,-3,-1,-1,-4,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.51708984375,0.73486328125,0.125,-0.125,-0.1875
1776200310.375209,Rest,-2,-1,-1,-1,-1,-1,-2,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.51708984375,0.73486328125,0.125,-0.125,-0.1875
1776200310.375209,Rest,0,0,-1,-1,-2,-3,-4,-3,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40234375,-0.51708984375,0.73486328125,0.125,-0.125,-0.1875
1776200310.383091,Rest,-1,0,-4,-3,0,-1,-3,-4,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40771484375,-0.51416015625,0.74072265625,0.3125,0.0625,-0.0625
1776200310.383091,Rest,-1,0,1,3,-2,-2,0,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40771484375,-0.51416015625,0.74072265625,0.3125,0.0625,-0.0625
1776200310.397536,Rest,0,-2,0,1,-2,-4,-3,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40771484375,-0.51416015625,0.74072265625,0.3125,0.0625,-0.0625
1776200310.397536,Rest,-1,1,-3,-2,2,-1,-3,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40771484375,-0.51416015625,0.74072265625,0.3125,0.0625,-0.0625
1776200310.40512,Rest,-3,2,0,4,-2,1,0,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40087890625,-0.51611328125,0.73583984375,-0.125,-0.0625,0.0
1776200310.40512,Rest,1,-3,-1,-1,1,1,-1,-1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40087890625,-0.51611328125,0.73583984375,-0.125,-0.0625,0.0
1776200310.412777,Rest,-3,-1,1,-2,-2,-1,0,1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40087890625,-0.51611328125,0.73583984375,-0.125,-0.0625,0.0
1776200310.412777,Rest,0,0,-2,-3,-2,2,-1,-3,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.40087890625,-0.51611328125,0.73583984375,-0.125,-0.0625,0.0
1776200310.428082,Rest,-1,2,-1,-1,2,0,-4,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.400390625,-0.51904296875,0.74658203125,-0.3125,-0.125,0.1875
1776200310.428082,Rest,-1,1,2,0,-2,-1,-1,-1,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.400390625,-0.51904296875,0.74658203125,-0.3125,-0.125,0.1875
1776200310.435087,Rest,-1,-3,0,-1,-2,-2,-8,-2,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.400390625,-0.51904296875,0.74658203125,-0.3125,-0.125,0.1875
1776200310.435087,Rest,-4,1,-2,-1,0,-1,7,0,0.6812744140625,-0.35400390625,-0.031982421875,0.639892578125,-0.400390625,-0.51904296875,0.74658203125,-0.3125,-0.125,0.1875
1776200310.44299,Rest,1,-2,0,-1,-2,0,-4,0,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.40185546875,-0.515625,0.73876953125,-0.25,-0.125,0.0
1776200310.44299,Rest,3,-4,0,-1,0,-2,-2,-5,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.40185546875,-0.515625,0.73876953125,-0.25,-0.125,0.0
1776200310.457796,Rest,0,-2,-3,-1,0,-2,1,-1,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.40185546875,-0.515625,0.73876953125,-0.25,-0.125,0.0
1776200310.457796,Rest,0,-1,1,-1,0,-4,-3,-1,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.40185546875,-0.515625,0.73876953125,-0.25,-0.125,0.0
1776200310.464875,Rest,-1,1,-2,1,-2,0,5,3,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.4033203125,-0.51611328125,0.74169921875,0.0,-0.1875,-0.1875
1776200310.464875,Rest,0,0,-1,1,-4,-2,-3,-4,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.4033203125,-0.51611328125,0.74169921875,0.0,-0.1875,-0.1875
1776200310.472478,Rest,1,0,-1,-3,0,-2,-1,-1,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.4033203125,-0.51611328125,0.74169921875,0.0,-0.1875,-0.1875
1776200310.472478,Rest,-3,-1,1,1,0,-2,0,-3,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.4033203125,-0.51611328125,0.74169921875,0.0,-0.1875,-0.1875
1776200310.487442,Rest,1,-4,1,0,-1,0,-2,-3,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.40576171875,-0.521484375,0.73876953125,0.1875,-0.125,-0.0625
1776200310.487442,Rest,-2,-3,1,2,0,-1,-5,-7,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.40576171875,-0.521484375,0.73876953125,0.1875,-0.125,-0.0625
1776200310.494975,Rest,2,-2,2,1,1,1,4,7,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.40576171875,-0.521484375,0.73876953125,0.1875,-0.125,-0.0625
1776200310.494975,Rest,-2,-2,0,0,-2,1,0,-3,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.40576171875,-0.521484375,0.73876953125,0.1875,-0.125,-0.0625
1776200310.503224,Rest,0,0,-2,0,-2,-2,-2,-4,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.40380859375,-0.51318359375,0.73583984375,0.1875,-0.125,-0.1875
1776200310.503224,Rest,-1,2,-5,-1,0,-1,2,-4,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.40380859375,-0.51318359375,0.73583984375,0.1875,-0.125,-0.1875
1776200310.517381,Rest,-3,-1,1,1,-1,1,-2,-3,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.40380859375,-0.51318359375,0.73583984375,0.1875,-0.125,-0.1875
1776200310.517381,Rest,-1,-1,1,0,1,0,2,2,0.6812744140625,-0.35394287109375,-0.031982421875,0.639892578125,-0.40380859375,-0.51318359375,0.73583984375,0.1875,-0.125,-0.1875
1776200310.524901,Rest,1,0,-2,-3,-1,-2,-2,-3,0.68133544921875,-0.35394287109375,-0.031982421875,0.639892578125,-0.4013671875,-0.517578125,0.74267578125,0.125,-0.1875,-0.125
1776200310.524901,Rest,1,0,0,-2,-2,-1,-1,1,0.68133544921875,-0.35394287109375,-0.031982421875,0.639892578125,-0.4013671875,-0.517578125,0.74267578125,0.125,-0.1875,-0.125
1776200310.532625,Rest,1,-2,1,0,0,0,-3,-1,0.68133544921875,-0.35394287109375,-0.031982421875,0.639892578125,-0.4013671875,-0.517578125,0.74267578125,0.125,-0.1875,-0.125
1776200310.532625,Rest,0,-4,-1,0,-1,-2,-4,-1,0.68133544921875,-0.35394287109375,-0.031982421875,0.639892578125,-0.4013671875,-0.517578125,0.74267578125,0.125,-0.1875,-0.125
1776200310.548597,Rest,3,-1,0,-1,-1,-3,0,1,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40087890625,-0.521484375,0.74365234375,0.125,-0.0625,-0.125
1776200310.548597,Rest,-1,-1,-3,0,-2,-2,-6,0,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40087890625,-0.521484375,0.74365234375,0.125,-0.0625,-0.125
1776200310.555197,Rest,-1,0,-1,0,-2,1,-1,0,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40087890625,-0.521484375,0.74365234375,0.125,-0.0625,-0.125
1776200310.555197,Rest,-2,-1,-1,-1,-1,-3,-3,-4,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40087890625,-0.521484375,0.74365234375,0.125,-0.0625,-0.125
1776200310.564868,Rest,0,-1,-3,-1,-5,-2,-5,-3,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.4013671875,-0.515625,0.73583984375,0.25,0.0,-0.0625
1776200310.564868,Rest,-2,1,2,0,-3,1,-2,-1,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.4013671875,-0.515625,0.73583984375,0.25,0.0,-0.0625
1776200310.577415,Rest,2,0,-2,-1,-1,0,2,1,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.4013671875,-0.515625,0.73583984375,0.25,0.0,-0.0625
1776200310.577415,Rest,1,0,-1,0,-2,1,-3,-1,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.4013671875,-0.515625,0.73583984375,0.25,0.0,-0.0625
1776200310.584994,Rest,0,1,2,-3,1,0,-1,0,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.3994140625,-0.52197265625,0.73193359375,-0.1875,0.0,0.0
1776200310.584994,Rest,0,0,0,3,1,-4,-5,-3,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.3994140625,-0.52197265625,0.73193359375,-0.1875,0.0,0.0
1776200310.592345,Rest,0,0,-1,-2,-3,0,0,-1,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.3994140625,-0.52197265625,0.73193359375,-0.1875,0.0,0.0
1776200310.592345,Rest,-2,-1,-2,-2,-4,1,0,0,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.3994140625,-0.52197265625,0.73193359375,-0.1875,0.0,0.0
1776200310.607469,Rest,2,-2,-3,-2,-1,1,0,0,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.4052734375,-0.51611328125,0.7392578125,-0.375,0.1875,0.0
1776200310.607469,Rest,0,-1,-2,-2,1,-1,-4,-2,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.4052734375,-0.51611328125,0.7392578125,-0.375,0.1875,0.0
1776200310.615,Rest,-1,-1,-1,0,-1,0,3,0,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.4052734375,-0.51611328125,0.7392578125,-0.375,0.1875,0.0
1776200310.615,Rest,-2,0,2,2,1,-1,-1,-1,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.4052734375,-0.51611328125,0.7392578125,-0.375,0.1875,0.0
1776200310.623037,Rest,-2,-1,4,0,2,-1,2,-4,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40380859375,-0.515625,0.73486328125,-0.1875,0.1875,0.125
1776200310.623037,Rest,0,1,2,0,1,1,-3,-4,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40380859375,-0.515625,0.73486328125,-0.1875,0.1875,0.125
1776200310.639275,Rest,0,-1,0,4,-1,-1,1,1,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40380859375,-0.515625,0.73486328125,-0.1875,0.1875,0.125
1776200310.639275,Rest,-3,-2,-1,0,-2,-3,-4,-3,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40380859375,-0.515625,0.73486328125,-0.1875,0.1875,0.125
1776200310.645451,Rest,0,-3,-1,0,2,7,1,1,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40478515625,-0.521484375,0.73583984375,-0.0625,0.125,0.1875
1776200310.645451,Rest,0,1,1,1,-1,-2,-2,-4,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40478515625,-0.521484375,0.73583984375,-0.0625,0.125,0.1875
1776200310.660199,Rest,-4,-4,-1,-1,-2,-1,-4,-5,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40478515625,-0.521484375,0.73583984375,-0.0625,0.125,0.1875
1776200310.660199,Rest,-1,0,0,-2,0,0,-1,-1,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40478515625,-0.521484375,0.73583984375,-0.0625,0.125,0.1875
1776200310.668425,Rest,0,0,-1,-2,-3,0,-1,0,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.4033203125,-0.513671875,0.73779296875,-0.125,0.125,0.1875
1776200310.668425,Rest,-1,-3,0,0,-1,-2,-3,-1,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.4033203125,-0.513671875,0.73779296875,-0.125,0.125,0.1875
1776200310.67498,Rest,0,0,1,-2,0,-1,1,-2,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.4033203125,-0.513671875,0.73779296875,-0.125,0.125,0.1875
1776200310.67498,Rest,2,-1,-2,-2,-2,-2,-3,0,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.4033203125,-0.513671875,0.73779296875,-0.125,0.125,0.1875
1776200310.690091,Rest,-2,-1,3,-3,-1,1,-1,-2,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40478515625,-0.51220703125,0.7431640625,-0.375,0.0625,0.125
1776200310.690091,Rest,-3,-2,0,0,-2,-3,-1,2,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40478515625,-0.51220703125,0.7431640625,-0.375,0.0625,0.125
1776200310.69758,Rest,1,-1,-2,-1,-2,2,0,-1,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40478515625,-0.51220703125,0.7431640625,-0.375,0.0625,0.125
1776200310.69758,Rest,-1,-4,-1,-1,2,0,-2,-2,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40478515625,-0.51220703125,0.7431640625,-0.375,0.0625,0.125
1776200310.705037,Rest,1,-1,2,-1,2,1,2,2,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40380859375,-0.513671875,0.74365234375,-0.5,0.0625,0.0
1776200310.705037,Rest,2,2,-5,2,-1,-3,-4,-2,0.68133544921875,-0.35394287109375,-0.03204345703125,0.639892578125,-0.40380859375,-0.513671875,0.74365234375,-0.5,0.0625,0.0
